,source,reference,translation,z-score,avg-score,annotators,bert_metric_p,bert_metric_r,bert_metric_f,bleu_metric_mod_prec,bleu_metric_sen_bleu,Rouge1_metric_f,Rouge1_metric_r,Rouge1_metric_p,Rouge2_metric_f,Rouge2_metric_r,Rouge2_metric_p,RougeL_metric_f,RougeL_metric_r,RougeL_metric_p
19169,"Der Bootmotor verfügte zwar über eine Notstoppleine, diese löste sich allerdings beim Kentern des Boots von der Person los, die das Boot steuerte.","Although the bootengine had an emergency stopplein, it loosened the boat from the person who steered the boat.",The boat's engine had an emergency kill cord but it had somehow come detached from the person driving the boat when it capsized.,-0.108226921830836,66.0,1,0.332203209400177,0.35764822363853455,0.3459595739841461,0.171875,6.1841294410039524e-155,0.439024385318263,0.5,0.391304347826087,0.2564102514924393,0.29411764705882354,0.22727272727272727,0.470588230449827,0.5714285714285714,0.4
16697,"Donald J. Trump versuchte am Freitag die letzte Kontroverse zu zerstreuen, die seine Kampagne umgibt, indem er angab, dass seine mehrfach wiederholte Behauptung, Präsident Obama und Hillary Clinton wären die ""Gründer"" der Terrorgruppe Islamischer Staat, nicht ernst gemeint gewesen sei.","Donald J. Trump tried to disperse on Friday, the last controversy surrounding his campaign, he stated that his multi-repeated claim, President Obama and Hillary Clinton would be the ""founder"" of the terrorist group Islamic state, was not meant seriously.","Donald J. Trump tried to quash the latest controversy engulfing his campaign on Friday by claiming that he was not serious when he insisted several times this week that President Obama and Hillary Clinton were the ""founders"" of the Islamic State terrorist group.",0.388275178135741,86.0,3,0.580189049243927,0.5473282933235168,0.5644177794456482,0.12595419847328243,5.2939342118329165e-155,0.5853658486704343,0.6153846153846154,0.5581395348837209,0.2749999950125001,0.2894736842105263,0.2619047619047619,0.47999999500800006,0.5,0.46153846153846156
17064,Augenzeugen zufolge war ein Spezialeinsatzkommando (SEK) am Tatort.,"According to eye witnesses, a special task force (SEK) was at the scene of the crime.","According to eyewitnesses, a SWAT team was at the scene.",-0.6922571268719411,51.0,1,0.7589320540428162,0.574968695640564,0.6659801006317139,0.35714285714285715,8.914422220094638e-155,0.5384615337278107,0.4375,0.7,0.33333332864583337,0.26666666666666666,0.4444444444444444,0.5599999952000001,0.4666666666666667,0.7
20876,"Von der Mitte des Jahres 2014 bis zur Mitte des Jahres 2015 veränderten die Spitzen des Central Command die nachrichtendienstlichen Berichte, um die Gefahr durch ISIS im Irak herunterzuspielen.","From the middle of 2014 to the middle of 2015, the leaders of Central Command changed intelligence reports to downplay the danger posed by ISIS in Iraq.","From the middle of 2014 to the middle of 2015, the United States Central Command's most senior intelligence leaders manipulated the command's intelligence products to downplay the threat from ISIS in Iraq.",0.8145586316970229,93.0,1,0.7340741157531738,0.8193614482879639,0.7767642140388489,0.15121951219512195,5.800642925414121e-155,0.6779660967308245,0.7407407407407407,0.625,0.49122806521391205,0.5384615384615384,0.45161290322580644,0.5909090859504132,0.65,0.5416666666666666
15735,"Sie können nicht den Fernseher einschalten, eine Zeitung lesen oder beim Gespräch Ihres Nachbarn in der Warteschlange im Coffeshop zuhören, ohne über Simone Biles, Katie Ledecky oder dem Streit zwischen Michael Phelps und Chad le Clos zu hören.","You cannot turn on the TV, read a newspaper or listen to your neighbour's conversation in the coffee shop without hearing about Simone Biles, Katie Ledecky or the quarrel between Michael Phelps and Chad le Clos.","You can't turn on a television, read a newspaper or listen in on your neighbor's conversation in a coffee-shop line without hearing about Simone Biles, Katie Ledecky or the feud between Michael Phelps and Chad le Clos.",0.7510308007540171,100.0,2,0.8537909388542175,0.9105137586593628,0.8822067379951477,0.1559633027522936,5.890924102724168e-155,0.7397260223981985,0.75,0.7297297297297297,0.5633802766911328,0.5714285714285714,0.5555555555555556,0.7999999950011835,0.7878787878787878,0.8125
12904,"Als herausragende Ereignisse nannte sie die Inbetriebnahme und Einweihung der neuen Brunnen (1994), Grundstückskäufe im Bereich der neuen Brunnen (1998) und Entschädigung der Landwirte, die Sanierung der Hochbehälter (1999), die Neuanschaffung einer zentralen Computer-Steuerung (2004) und die Teilerneuerungen von Wasserleitungen.","In 1994, the company announced that it had commissioned and inaugurated the new wells (1994), land purchases in the area of the new wells (1998) and compensation for farmers, refurbishment of high containers (1999), new acquisition of a central computer control system (2004) and partial renewal of water pipes.","She pointed out some exceptional successes, including commissioning and opening the new spring (1994), purchasing land near the new spring (1998), compensating farmers, renovating the elevated tanks (1999), creating a new computer management system (2004), and renewing some of the water pipes.",0.587601219248303,89.5,2,0.5408238768577576,0.5507566332817078,0.5465238094329834,0.10204081632653061,4.7649591069483235e-155,0.41758241261200346,0.3877551020408163,0.4523809523809524,0.0898876354803689,0.08333333333333333,0.0975609756097561,0.36111110612654324,0.34210526315789475,0.38235294117647056
9878,Seine Unterschrift unter einem Zehnjahresvertrag bescherte ihm seit 2007 jährlich 27 Millionen US-Dollar.,His signature under a ten-year contract has given him $27 million a year since 2007.,"He signed a ten-year contract, which has brought him 27 million US dollars every year since 2007.",0.7781047961944979,90.0,1,0.5846621990203857,0.6615894436836243,0.6234738826751709,0.24742268041237114,7.419796076627455e-155,0.49999999501953135,0.5333333333333333,0.47058823529411764,0.19999999502222232,0.21428571428571427,0.1875,0.5161290273048909,0.5714285714285714,0.47058823529411764
17251,"Sogar der Zugriff auf Webseiten war per HTML-Browser möglich, wenn auch quälend langsam.","Even access to web pages using a HTML-Browser is possible, if painfully slow.","You could even access websites via a HTML browser, even though it was painfully slow.",1.2121387514859598,82.5,2,0.5357818603515625,0.5646060109138489,0.5508874654769897,0.29411764705882354,8.089706346934013e-155,0.285714280739796,0.3076923076923077,0.26666666666666666,0.07692307195266304,0.08333333333333333,0.07142857142857142,0.2962962913031551,0.3076923076923077,0.2857142857142857
5797,Also werden bald neue Container in der Wasenstraße aufgestellt.,So soon new containers are placed in the Wasenstraße.,Consequently new containers will soon be located in Wasenstraße.,-1.06485513383388,27.5,2,0.7498962879180908,0.7499136924743652,0.7503113150596619,0.25,7.458340731200295e-155,0.5555555505555557,0.5555555555555556,0.5555555555555556,0.1249999950000002,0.125,0.125,0.44444443944444445,0.4444444444444444,0.4444444444444444
14227,"Ob von den weiteren Explosionen auf der Urlauberinsel Phuket sowie in den südlichen Städten Surat Thani, Phang Nga, Trang und Chumphon ebenfalls österreichische Staatsbürger betroffen sind, sei vorerst noch unklar.","Whether the further explosions on the tourist island of Phuket, as well as in the southern cities of Surat Thani, Phang Nga, Trang and Chumphon also Austrian citizens are affected, is still unclear.","It is currently unclear whether other Austrian citizens have been affected by the other explosions on the holiday island of Phuket or in the southern cities of Surat Thani, Phang Nga, Trang and Chumpon.",-1.02237871968776,49.0,1,0.6926968097686768,0.6695231199264526,0.6816040277481079,0.1485148514851485,5.748534714513797e-155,0.626865666642905,0.6363636363636364,0.6176470588235294,0.4307692257704142,0.4375,0.42424242424242425,0.4745762661878771,0.4827586206896552,0.4666666666666667
20330,"Hoy sah von seiner Position als BBC-Experte aus zu und fiel Skinner, Kenny und Hindes auf, als diese auf das Podest stiegen.","Hoy looked on from his position as a BBC expert and dropped Skinner, Kenny and Hindes when these rose to the podium.","Hoy watched on from his position as a BBC pundit and caught the eye of Skinner, Kenny and Hindes when they stepped on to the podium.",-0.9055921213085608,52.5,2,0.6745954751968384,0.7143194675445557,0.6948846578598022,0.1893939393939394,6.491652359031123e-155,0.7083333283680555,0.7727272727272727,0.6538461538461539,0.5217391254725898,0.5714285714285714,0.48,0.7272727222830578,0.7619047619047619,0.6956521739130435
12783,"Am Donnerstag entschied sich Zhu, die als Produktmanagerin und Ingenieurin für Medium arbeitet, ihr Snapchat-Konto zu löschen forderte andere auf, dasselbe zu tun.","On Thursday, Zhu, a product manager and engineer for Medium, decided to delete her Snapchat account, asking others to do the same.","On Thursday, Ms. Zhu, a product manager and engineer who works for Medium, decided to delete her Snapchat account and encouraged others to do the same.",0.546947475316204,96.0,1,0.8395090103149414,0.9043486714363098,0.8719572424888611,0.17880794701986755,6.307621489969597e-155,0.8333333283680556,0.9090909090909091,0.7692307692307693,0.6956521689508507,0.7619047619047619,0.64,0.8444444394666668,0.9047619047619048,0.7916666666666666
18900,"Das weiß sie allerdings: Die Amerikanerinnen liegen bei 4-0 im olympischen Wettkampf und sind gleichauf in ihrer Gruppe mit den Britinnen auf dem ersten Platz, die nach ihrem 2-0 Sieg gegen Japan ungeschlagen bleiben.","However, she knows this: the Americans are in the Olympic competition at 4 - 0 and are in their group with the British in the first place, who remain unbeaten after their 2 - 0 victory against Japan.","Here is what she does know: The Americans are 4-0 in the Olympic tournament and are tied for first place in their group with Britain, which remained unbeaten after defeating Japan, 2-0, on Thursday.",0.6219687839863609,98.0,1,0.5792540907859802,0.5890557765960693,0.5848267078399658,0.1717171717171717,6.181289427333713e-155,0.41666666168209876,0.39473684210526316,0.4411764705882353,0.22857142358775523,0.21621621621621623,0.24242424242424243,0.3934426179629133,0.41379310344827586,0.375
17876,"Der Gewinn vor Zinsen und Steuern erhöhte sich laut Zwischenbilanz von 89,5 Millionen Euro auf 110,5 Millionen Euro.","The profit before interest and taxes increased, according to the interim balance sheet of 89.5 million Euro 110.5 million euros.","Profits before interest and taxes increased from 89.5 million euros to 110.5 million euros, according to the interim report.",0.371893860797,82.0,1,0.6862380504608154,0.6387947201728821,0.6629633903503418,0.21774193548387097,6.960545154985512e-155,0.6976744136073554,0.6818181818181818,0.7142857142857143,0.536585360856633,0.5238095238095238,0.55,0.68421052132964,0.65,0.7222222222222222
2578,"Recep Tayyip Erdogan hingegen sprach wiederholt von seinem ""lieben Freund"" Putin - laut einem Bericht ganze fünf Male.",Recep Tayyip Erdogan however spoke repetitive of its “dear friend” Putin - according to a report whole five time.,"Recep Tayyip Erdogan by contrast talked repeatedly of his ""dear friend"" Mr Putin - five times, according to one report.",-0.1707153118418049,59.0,2,0.5580273866653442,0.5434564352035522,0.5514616966247559,0.226890756302521,7.105270512694687e-155,0.5128205078238003,0.5263157894736842,0.5,0.21621621121986864,0.2222222222222222,0.21052631578947367,0.46153845654174885,0.47368421052631576,0.45
11931,Der republikanische Präsidentschaftskandidat Donald Trump spricht auf einer Wahlkampfveranstaltung in Florida.,Republican presidential candidate Donald Trump speaks at an election campaign in Florida.,"The Republican candidate for the presidency, Donald Trump, spoke out at an election event in Florida.",0.7900376933160059,86.0,1,0.6137259006500244,0.7127542495727539,0.6633518934249878,0.21782178217821782,6.961821265575508e-155,0.5714285665306124,0.6666666666666666,0.5,0.23076922588757406,0.2727272727272727,0.2,0.5714285665306124,0.6666666666666666,0.5
20308,Doch nicht in allen Märkten läuft es rund.,But not in all markets it runs around.,But things aren't quite as rosy in all markets.,-0.9946131515769392,58.0,2,0.2400335669517517,0.392991304397583,0.31651434302330017,0.3191489361702128,8.426920878011792e-155,0.4705882303114187,0.5,0.4444444444444444,0.266666661688889,0.2857142857142857,0.25,0.4705882303114187,0.5,0.4444444444444444
1655,"Bis zu 300 Stimmen waren entweder zweifelhaft oder die Folge einer Nachahmung, bei der eine Person als jemand anderer wählt.",Up to 300 votes were either doubtful or the episode of an imitation where one person chooses as someone else.,"Up to 300 votes were dubious or the result of personation, where a person votes while posing as someone else.",0.7312494614926339,100.0,1,0.5599347949028015,0.5107457637786865,0.535983681678772,0.21100917431192662,6.852087256206506e-155,0.6499999950000002,0.65,0.65,0.36842104763157896,0.3684210526315789,0.3684210526315789,0.6666666616699541,0.65,0.6842105263157895
3377,"""Ich liebe dieses Spiel und dieses Team.""",“I love this play and this team.”,"""I love this game and this team.""",1.31335607129954,98.0,1,0.8317247629165649,0.7864658236503601,0.8093155026435852,0.45454545454545453,1.0056824590358316e-154,0.624999995,0.625,0.625,0.4285714235714286,0.42857142857142855,0.42857142857142855,0.5714285664285715,0.5714285714285714,0.5714285714285714
14494,Männer gibt es keine - auch nicht als Besucher.,Men do not exist - even as a visitor.,There are no men - not even male visitors.,0.430008543717739,98.0,1,0.4249264895915985,0.49043211340904236,0.4583629071712494,0.2857142857142857,7.973301625706314e-155,0.3333333283333334,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.22222221722222232,0.2222222222222222,0.2222222222222222
6682,"Der letzte Streik Ende April sah einen Aufschub von beinahe 13.000 Routineoperationen und 100.000 Terminen vor, da Krankenschwestern und Fachärzte einbezogen wurden, um Ärzten auf der Streikpostenkette Deckung zu gewähren.","The last strike in late April saw an uptick of almost 13,000 routine operations and 100,000 dates, as nurses and specialist doctors were included to provide coverage to doctors on the strike chain.","The last strike at the end of April saw the postponement of nearly 13,000 routine operations and 100,000 appointments as nurses and consultants were drafted in to provide cover for doctors on the picket line.",-0.7519642901714151,39.5,2,0.6074100732803345,0.6389864087104797,0.6237659454345703,0.12980769230769232,5.374306492813656e-155,0.6176470538278547,0.6363636363636364,0.6,0.363636358640955,0.375,0.35294117647058826,0.6333333283388889,0.6551724137931034,0.6129032258064516
11776,"Darüber hinaus könnte es zu Dominoeffekten kommen, da die Schmelzerei rund 10 Prozent der gesamten Stromerzeugung Victorias verbraucht.","Moreover, it could lead to domino effects, as the melting process consumes around 10% of the total power generation of Victorias.",And there could be additional knock-on effects since the smelter consumes around 10 per cent of Victoria's entire electricity output.,-0.223858507277523,60.0,1,0.5485642552375793,0.548732578754425,0.5493819117546082,0.15789473684210525,5.9272881770944635e-155,0.24390243402736475,0.23809523809523808,0.25,0.051282046285339083,0.05,0.05263157894736842,0.2564102514135438,0.2631578947368421,0.25
7480,"Der am Mittwoch morgen in der Westfield Mall gefundene Leichnam wurde als der 28 Jahre alte Frank Galicia aus San Francisco identifiziert, teilte die gerichtsmedizinische Abteilung in San Francisco mit.","The corpse found on Wednesday morning in the Westfield Mall was identified as the 28-year-old Frank Galicia from San Francisco, told the San Francisco court medical department.","The body found at the Westfield Mall Wednesday morning was identified as 28-year-old San Francisco resident Frank Galicia, the San Francisco Medical Examiner's Office said.",0.5368546691811379,77.0,2,0.7589232325553894,0.7291500568389893,0.7444127798080444,0.18023255813953487,6.332698899901644e-155,0.6153846103920119,0.5925925925925926,0.64,0.27999999500800005,0.2692307692307692,0.2916666666666667,0.4782608645746692,0.4583333333333333,0.5
4805,Im Schnitt schaut heute jeder Deutsche inzwischen 88 Mal am Tag auf sein Handy.,"Today, on average, every German now looks at his mobile phone 88 times a day.","Nowadays, every German looks at their phone an average of 88 times a day.",-0.528930234416118,89.5,2,0.6859957575798035,0.7042054533958435,0.6955814361572266,0.3150684931506849,8.372876851768766e-155,0.6206896501783592,0.6,0.6428571428571429,0.3703703653772291,0.35714285714285715,0.38461538461538464,0.6206896501783592,0.6,0.6428571428571429
20445,Aber auch diese werde in der Stahlindustrie nicht erhoben.,"But this, too, is not raised in the steel industry.",This too will not be levied against the steel industry.,-0.859358786884322,59.5,2,0.5221285820007324,0.4676073491573334,0.4955512285232544,0.2727272727272727,7.789982830837433e-155,0.3999999950000001,0.4,0.4,0.22222221722222232,0.2222222222222222,0.2222222222222222,0.3999999950000001,0.4,0.4
17475,"Andere, weitergehende Punkte würden zunächst innerhalb der Parteien diskutiert.","Other, further points would first be discussed within the parties.","Other, more wide-reaching issues will first be discussed within the parties.",0.536534539498421,79.0,1,0.574463963508606,0.6643332839012146,0.6196558475494385,0.27631578947368424,7.841065232803018e-155,0.6666666616780046,0.7,0.6363636363636364,0.5263157844875347,0.5555555555555556,0.5,0.6666666616780046,0.7,0.6363636363636364
5696,"Er soll offiziell die Funktion eines ""Vorstandssprechers"" übernehmen, bis ein Nachfolger für Hartmann gefunden sei.","He will officially assume the function of a ""predator"" until a successor to Hartmann was found.","Officially, he will take on the role of ""board spokesman"" until Hartmann's successor has been found.",-1.80523611526836,18.5,2,0.5620806813240051,0.5912346839904785,0.5773075222969055,0.22,6.9965437815511405e-155,0.37499999500000003,0.375,0.375,0.0,0.0,0.0,0.3870967691987514,0.4,0.375
508,"Gerdes hatte angekündigt, der Konzern wolle seine Flotte von Elektroautos deutlich vergrößern und peile langfristig eine komplette Umstellung auf die umweltfreundlichen Fahrzeuge an.",Gerdes had announced that the group wanted to significantly enlarge its fleet of electric cars and peeled long-term conversion to the environmentally friendly vehicles.,"Gerdes announced that the company wanted to increase the size of its fleet of electric cars considerably, and that its long-term aim was to switch over completely to these environmentally friendly vehicles.",-0.330271306109485,63.5,2,0.6254615187644958,0.6662815809249878,0.6463732719421387,0.11650485436893204,5.091482159897222e-155,0.6428571379591838,0.75,0.5625,0.3333333284430728,0.391304347826087,0.2903225806451613,0.666666661701389,0.7272727272727273,0.6153846153846154
4795,"Er verhöhnte die ""armen, jämmerlichen"" Fernsehexperten, die versuchen ihn zu verstehen und sagte, ""Sie können es nicht!"".","He exited the ""poor, jemmerious"" television experts who try to understand him and said, ""You can't it!""","He mocked the ""poor, pathetic"" television pundits who try to figure him out and said, ""They can't!""",0.639082455569694,91.5,2,0.6227206587791443,0.4386330544948578,0.5298884510993958,0.24242424242424243,7.344466246682815e-155,0.5882352891176471,0.5882352941176471,0.5882352941176471,0.24999999500000009,0.25,0.25,0.5882352891176471,0.5882352941176471,0.5882352941176471
19006,"Keine andere Straße wurde dieses Jahr so oft zusammen mit den Worten ""linksautonome Gewalt"" erwähnt.","No other road has been mentioned so often this year along with the words ""left-autonomous violence.""","No other street has been mentioned so often this year in connection with ""autonomous left-wing violence"".",0.4153101961632789,92.25,4,0.7558003067970276,0.7416326403617859,0.7491158843040466,0.23809523809523808,7.278595263653436e-155,0.6060606010651974,0.5882352941176471,0.625,0.45161289823100936,0.4375,0.4666666666666667,0.6060606010651974,0.5882352941176471,0.625
7321,"Sie kamen in 3:51,942 am Ziel an.","They came in at 3:51,942.",They finished in 3:51.943.,0.253462554823336,63.8333333333333,6,0.7662652730941772,0.6048251390457153,0.6848958134651184,0.5384615384615384,1.0945851693871939e-154,0.3999999950000001,0.4,0.4,0.0,0.0,0.0,0.3999999950000001,0.4,0.4
5629,"Es funktioniere bisher nicht, dabei sei man auf Privatwohnungen angewiesen, so Deuschle.","It doesn't work so far, however, if you need to rely on private apartments, so Deasure.","According to Deuschle, being reliant on private homes has not worked.",-1.4533705194380702,5.0,1,0.23626543581485748,0.2830283045768738,0.2607458233833313,0.30434782608695654,8.22919432095016e-155,0.22222221739369008,0.1875,0.2727272727272727,0.07999999520000028,0.06666666666666667,0.1,0.23076922588757406,0.2,0.2727272727272727
7901,"Das Gericht stellte fest, dass die Polizistin -- die auf einen Notruf geantwortet hatte -- auf eine gerechtfertigte Art und Weise fuhr und, dass die Anwesenheit eines Mannes auf der Straße eine ""vollkommen außergewöhnliche und unvorhersehbare Situation"" war, sagte der Richter.","The court found that the policeman — who responded to an emergency call — drove in a justified manner and that the presence of a man on the street was a ""completely extraordinary and unpredictable situation,"" the judge said.","The court found that the policewoman -- who was responding to an emergency call -- was driving in a manner that was justified and that the presence of a man on the road was a ""completely exceptional and unpredictable situation,"" the judge said.",0.90324065241805,87.0,1,0.795563817024231,0.8797818422317505,0.8376312851905823,0.11475409836065574,5.0530816777374986e-155,0.7804877998899465,0.8205128205128205,0.7441860465116279,0.5749999950125,0.6052631578947368,0.5476190476190477,0.7741935433870968,0.7741935483870968,0.7741935483870968
5068,"Eigenartige Mischungen wurden ausprobiert, da eine kalorienreiche und nährhafte Befriedigung Vorrang vor Geschmack oder sogar gesunden Küchenverstand hatte.","Strange mixtures have been tried, as a calorie rich and nutritious satisfaction had priority over flavour or even healthy cuisine.",Strange mashups were tried as caloric and nutritional fulfillment took precedent over taste or even common kitchen sense.,-0.212276864605782,52.0,2,0.5696724653244019,0.5329879522323608,0.5519974231719971,0.17355371900826447,6.214256538090456e-155,0.31578946869806096,0.3,0.3333333333333333,0.0555555505709881,0.05263157894736842,0.058823529411764705,0.31578946869806096,0.3,0.3333333333333333
20539,"Im darauffolgenden Jahr wurde Craig Parnham, ein Engländer, Trainer des Nationalteams und damit begannen sich die Dinge zum besseren zu wenden.","The following year, Craig Parnham, an Englishman, became coach of the national team and so things started to turn to the better.","The next year, Craig Parnham, an Englishman, was named the coach, and things began to change.",0.0239565763384193,66.0,1,0.8312135934829712,0.7288190126419067,0.7799137234687805,0.25806451612903225,7.577681760585021e-155,0.5263157845983379,0.45454545454545453,0.625,0.2222222173611112,0.19047619047619047,0.26666666666666666,0.555555550617284,0.5,0.625
6522,Der Ruf nach mehr Videoüberwachung und Personal für die Sicherheitsbehörden kommt ebenso nicht überraschend.,The call for more video surveillance and staff for the security agencies is also not surprising.,The call for more video surveillance and staff for security agencies also does not come as a surprise.,0.45479648222799,94.0,1,0.8864974975585938,0.9583899974822998,0.9223510026931763,0.21568627450980393,6.927610634631321e-155,0.7647058773702423,0.8125,0.7222222222222222,0.5624999950195313,0.6,0.5294117647058824,0.7499999950195314,0.8,0.7058823529411765
6334,Neugebauer ist bewusst in die Rigaer Straße gezogen - und geblieben.,Neugebauer is deliberately drawn to the Riga street - and stayed.,Neugebauer chose to move to Rigauer Straße - and she chose to stay there.,0.670966473920121,99.0,1,0.34701964259147644,0.43568405508995056,0.3919737637042999,0.2602739726027397,7.610051330235342e-155,0.31999999507200005,0.36363636363636365,0.2857142857142857,0.08695651682419688,0.1,0.07692307692307693,0.3636363586363637,0.36363636363636365,0.36363636363636365
16565,"Im Pumpwerk Welschenkahl mussten die nahezu 20 Jahre alten Förderanlagen von Grund auf überholt werden und bei der Teichkläranlage Lopp musste nach nahezu 20 Jahren Betrieb der erste Klärteich ausgebaggert, der Klärschlamm entsorgt und eine zusätzliche Belüftungsmöglichkeit eingebaut werden, um die wasserrechtlichen Vorgaben auch künftig einhalten zu können.","In the pumping station, welschen bald the nearly 20-year-old conveyor systems from the ground up and had to be overhauled and for the Pond water treatment plant Lopp had to be dredged after almost 20 years of operation of the first settling Lagoon, sludge will be disposed, and an additional ventilation option fitted to the water law requirements also in the future comply with.","The conveyor system in the pumping station at Welschenkahl is almost 20 years old, and needs to be completely overhauled; the first clarification pond in the pond treatment plant at Lopp has been operational for almost 20 years and now needs to be dredged, its sewage sludge removed, and an additional ventilation system incorporated to ensure that it will be in line with water law regulations in the future.",0.224054108179431,72.0,1,0.42642709612846375,0.41644287109375,0.42237040400505066,0.06601466992665037,3.832590720801995e-155,0.49624059651082597,0.515625,0.4782608695652174,0.21374045302255126,0.2222222222222222,0.20588235294117646,0.3636363586368738,0.3673469387755102,0.36
21638,"Bei Chen war schon am vergangenen Sonntag das Diuretikum Hydrochlorothiazid nachgewiesen worden, das als maskierendes Mittel für Dopingsubstanzen benutzt wird.","In the case of Chen, last Sunday, the diuretic hydrochlorothiazid was shown to be used as a masking tool for doping substances.","The Sunday before, Chen had revealed the presence of the diuretic hydrochlorothiazide, which is used to mask drugs.",0.509333221605493,79.0,1,0.5889174938201904,0.5247946381568909,0.5573877692222595,0.23478260869565218,7.227784204310711e-155,0.2999999950500001,0.2727272727272727,0.3333333333333333,0.05263157400277054,0.047619047619047616,0.058823529411764705,0.21052631084487544,0.19047619047619047,0.23529411764705882
6222,"Doch noch steht das Programm nicht gänzlich: Denn die rund 1260 neuen Wohnungen, die sollten ohnehin gebaut werden.",But the programme is not entirely: For the approximately 1260 new homes that should be built anyway.,But the program is not quite complete: because the approximately 1260 new homes are to be built anyway.,-0.117887998902691,76.0,2,0.6109347939491272,0.6452904939651489,0.6286646723747253,0.2524271844660194,7.494458815230977e-155,0.6857142807183674,0.7058823529411765,0.6666666666666666,0.4848484798530762,0.5,0.47058823529411764,0.6666666616712582,0.6875,0.6470588235294118
8344,"Als Antwort auf das Schweigen der Regierung hat der JDC Vorstand heute einen formalen Antrag auf ein spezielles Treffen des BMA Rates gestellt, um ein laufendes Programm eskalierender Arbeitskampfmaßnahmen, das Anfang September beginnt, zu genehmigen.","In response to the government's silence, the JDC board today made a formal request for a special meeting of the BMA council to approve an ongoing program of escalating labor-fighting measures that begins in early September.","In response to the government's silence, JDC exec has today made a formal request for a special meeting of BMA Council to authorise a rolling programme of escalated industrial action beginning in early September.",-0.183861600821671,34.0,1,0.7141187787055969,0.6837937831878662,0.699403703212738,0.15566037735849056,5.885200391369405e-155,0.6571428521469389,0.6388888888888888,0.6764705882352942,0.470588230298443,0.45714285714285713,0.48484848484848486,0.6557376999193766,0.6451612903225806,0.6666666666666666
6295,"Leroy Hansford, seine Frau und sein Stiefsohn befanden sich unter denjenigen, die am Freitag in der Nähe von Gloster gerettet wurden.","Leroy Hansford, his wife and his stepson were among those rescued near Gloster on Friday.","Leroy Hansford, his wife and stepson were among those rescued earlier Friday near Gloster.",1.06704004580006,89.0,1,0.9104279279708862,0.9250687956809998,0.9178732633590698,0.28888888888888886,8.017475379942863e-155,0.8965517191438764,0.8666666666666667,0.9285714285714286,0.6666666616735254,0.6428571428571429,0.6923076923076923,0.8571428521428571,0.8571428571428571,0.8571428571428571
15771,"In die müsse investiert werden, sagen Trump und Clinton fast wortgleich.","It must be invested in, say, Trump and Clinton almost word-for-word.","There has to be investment in infrastructure, Trump and Clinton say almost verbatim.",-1.84605399382581,0.0,1,0.31969112157821655,0.3685249090194702,0.3450618386268616,0.2619047619047619,7.633855114768989e-155,0.4166666617013889,0.45454545454545453,0.38461538461538464,0.18181817685950424,0.2,0.16666666666666666,0.4166666617013889,0.45454545454545453,0.38461538461538464
9098,"Nachdem am 22. Juni die Räume im Erdgeschoss, die Kadterschmiede, mit 300 Polizeibeamten geräumt worden waren, patrouillierte die Polizei drei Wochen lang offiziellen Aussagen zufolge mit 30 bis 40 Beamten und drei Mannschaftswagen vor Ort, sperrte Teile der Straße und hielt Besucher davon ab, das Haus mit der Nummer 94 zu betreten.","On the 22nd of June, the rooms on the ground floor, the Kadterschmiede, with 300 police officers had been vacated, patrolled the police for three weeks, according to official statements, with 30 to 40 officials and three team wagons on site, blocked parts of the road and stopped visitors from entering the house with the number 94.","After the rooms on the ground floor, the Kadterschmiede, were cleared on 22 June by 300 police officers, the police patrolled the area for three weeks, according to official statements, with 30 to 40 officers and three vans, closing parts of the street and preventing visitors from accessing house 94.",-0.013131230758942,76.5,2,0.6571981310844421,0.5486979484558105,0.6030604243278503,0.10299003322259136,4.787070404854931e-155,0.6915887800681283,0.6491228070175439,0.74,0.4571428521650794,0.42857142857142855,0.4897959183673469,0.60975609256395,0.5952380952380952,0.625
12222,"Sonnenanbeter in Aveiro, Portugal erlebten den Schock ihres Lebens","Sunbeters in Aveiro, Portugal, experienced the shock of their lives","Tourists sun worshipping in Aveiro, Portugal, had the shock of their lives",0.123320169324211,77.0,1,0.5647153854370117,0.6365920901298523,0.6010710597038269,0.2972972972972973,8.133316939730747e-155,0.7272727223140496,0.8,0.6666666666666666,0.5999999950500001,0.6666666666666666,0.5454545454545454,0.7272727223140496,0.8,0.6666666666666666
14595,"An die Fassade eines grauen Hauses hat jemand ""hässlich!"" gesprüht.","To the facade of a grey house someone has sprayed ""ugly!""","Someone has spraypainted ""horrid!"" on the facade of a house.",-0.092775427214362,73.0,2,0.634369969367981,0.548277735710144,0.591651201248169,0.3,8.170202920075766e-155,0.5714285664399092,0.5454545454545454,0.6,0.31578946869806096,0.3,0.3333333333333333,0.47619047120181407,0.45454545454545453,0.5
2169,Ansonsten hat Seelering kalte Füße bekommen und gibt Kanzlerin Merkel die Schuld am Erblühen der AfD.,"Otherwise, sailoring has got cold feet and gives Chancellor Merkel blamed on the bloom of the AfD.","Apart from that, Seelering has got cold feet, blaming Chancellor Merkel for the rise of the AfD.",-1.2853371803922802,66.0,1,0.40779584646224976,0.5358633995056152,0.47193315625190735,0.25,7.458340731200295e-155,0.5294117597058825,0.5294117647058824,0.5294117647058824,0.31249999500000003,0.3125,0.3125,0.4999999950000001,0.5,0.5
